Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,AH,RH_type,id
2004-12-02,22:00:00,4.7,1468.0,-200,21.99937043798588,1351.0,741.0,472.25,127.0,1782.5,1610.75,15.050000190735,1.2622753433504035,High,6413
2004-12-02,23:00:00,4.8,1443.0,-200,20.945377604895445,1322.5,757.0,485.5,115.0,1760.0,1486.5,14.174999952316,1.2540464537955027,High,6414
2004-12-03,00:00:00,3.2,1289.25,-200,13.107224092975034,1087.25,564.0,587.25,102.0,1514.75,1208.25,14.149999856949,1.3066477198459003,High,6415
2004-12-03,01:00:00,2.6,1194.25,-200,9.280463860059642,950.25,434.0,667.0,100.0,1433.0,1043.0,14.39999961853,1.3496028901856774,High,6416
2004-12-03,02:00:00,2.1,1164.75,-200,9.44271643902197,956.5,308.0,661.25,86.0,1451.75,978.75,14.099999904633,1.3461136161355718,High,6417
2004-12-03,03:00:00,1.3,1003.25,-200,4.678062894272762,747.0,-200.0,843.25,-200.0,1289.0,805.75,14.075000286102,1.35436079465164,High,6418
2004-12-03,04:00:00,1.1,985.5,-200,3.808230047170078,700.0,133.0,882.75,80.0,1248.5,767.5,14.024999856949,1.3389053620562439,High,6419
2004-12-03,05:00:00,0.7,929.5,-200,2.548044692762577,622.75,103.0,974.75,74.0,1214.75,720.0,13.900000095367,1.3448793922585895,High,6420
2004-12-03,06:00:00,0.9,988.25,-200,3.959876432723153,708.5,178.0,897.25,82.0,1266.75,784.5,13.849999666214,1.346901059805514,High,6421
2004-12-03,07:00:00,1.5,1093.75,-200,6.99827336966376,856.75,289.0,738.5,96.0,1378.25,902.5,13.824999809265,1.3412169449855553,High,6422
2004-12-03,08:00:00,3.8,1528.25,-200,21.128691785644097,1327.5,736.0,486.75,124.0,1839.25,1389.0,13.724999904633,1.3201861444661527,High,6423
2004-12-03,09:00:00,6.0,1628.25,-200,29.021086018036335,1527.75,928.0,416.25,142.0,2080.75,1649.0,13.924999952316,1.3284249552194656,High,6424
2004-12-03,10:00:00,5.1,1555.25,-200,22.980085178960625,1377.0,897.0,455.25,154.0,1833.5,1620.75,14.550000190735,1.3448092671479686,High,6425
2004-12-03,11:00:00,3.6,1290.3333333333,-200,13.000033819367735,1083.6666666667,596.0,586.0,144.0,1543.6666666667,1361.6666666667,15.833333015442,1.3336295358109207,High,6426
2004-12-03,12:00:00,3.0,1280.0,-200,14.854528552643297,1144.0,481.0,554.5,144.0,1599.0,1623.5,16.425000190735,1.3360365691392768,High,6427
2004-12-03,13:00:00,3.1,1301.5,-200,15.661748524140208,1169.25,495.0,544.25,139.0,1636.25,1605.25,16.800000190735,1.3340594045592695,High,6428
2004-12-03,14:00:00,3.3,1331.75,-200,18.079854531960976,1241.75,460.0,524.0,138.0,1716.25,1608.25,17.924999713898,1.3498886175409404,Elevated,6429
2004-12-03,15:00:00,3.4,1331.5,-200,15.460246884230617,1163.0,445.0,548.25,134.0,1663.5,1522.0,18.849999904633,1.3506278351466936,Elevated,6430
2004-12-03,16:00:00,4.6,1492.5,-200,23.8337883334643,1399.25,618.0,466.25,150.0,1893.25,1707.5,19.025000095367,1.340749151748837,Elevated,6431
2004-12-03,17:00:00,6.9,1647.5,-200,32.64465982593365,1611.75,858.0,401.0,173.0,2176.75,1885.0,17.699999809265,1.3713204792828033,Elevated,6432
2004-12-03,18:00:00,5.1,1481.5,-200,24.00805934548653,1403.75,634.0,462.5,134.0,1883.0,1657.0,16.499999523163,1.3358065513104578,High,6433
2004-12-03,19:00:00,4.9,1500.5,-200,23.563776754096367,1392.25,575.0,475.75,128.0,1832.0,1645.0,15.699999809265,1.2872132370331362,High,6434
2004-12-03,20:00:00,6.1,1600.5,-200,30.72393248104688,1567.75,738.0,421.5,132.0,2111.25,1729.0,14.975000143051,1.2592633235208228,High,6435
2004-12-03,21:00:00,6.2,1420.75,-200,20.853976003052793,1320.0,739.0,496.25,134.0,1804.0,1555.5,14.575000286102,1.2405410670277481,High,6436
2004-12-03,22:00:00,3.0,1232.25,-200,12.705349793389761,1073.75,472.0,605.75,107.0,1503.75,1317.25,14.024999856949,1.2050944557395098,High,6437
2004-12-03,23:00:00,3.4,1269.5,-200,13.99618082423619,1116.5,542.0,586.25,101.0,1528.25,1290.0,13.100000143051,1.1817438229138004,High,6438
2004-12-04,00:00:00,3.5,1257.0,-200,13.742933427688438,1108.25,577.0,592.0,94.0,1520.0,1287.0,12.625000238419,1.1418827248181112,High,6439
2004-12-04,01:00:00,3.2,1245.75,-200,12.794193932102628,1076.75,568.0,621.0,99.0,1461.5,1234.5,12.75,1.1437528938460146,High,6440
2004-12-04,02:00:00,2.9,1166.25,-200,10.956516647621989,1012.75,451.0,643.0,90.0,1408.0,1143.75,12.125,1.1201464344424015,High,6441
2004-12-04,03:00:00,2.1,1062.0,-200,8.153992895574259,905.5,-200.0,723.75,-200.0,1304.5,1004.25,11.574999809265,1.0898609842798765,High,6442
2004-12-04,04:00:00,-200.0,1004.75,-200,6.37429750967153,829.0,242.0,779.25,71.0,1246.0,944.0,11.599999904633,1.0858334428839271,High,6443
2004-12-04,05:00:00,1.7,1031.75,-200,6.787523688906004,847.5,277.0,751.25,71.0,1265.5,971.75,11.424999952316,1.0927955154616935,High,6444
2004-12-04,06:00:00,1.7,1034.0,-200,7.433865553476765,875.5,291.0,739.75,66.0,1304.75,967.5,11.450000047684,1.1033438966754647,High,6445
2004-12-04,07:00:00,1.3,1024.0,-200,6.226288271009065,822.25,277.0,800.0,70.0,1266.25,954.25,12.400000095367,1.1071644302365342,High,6446
2004-12-04,08:00:00,2.8,1242.75,-200,13.720008745686181,1107.5,510.0,594.75,90.0,1539.0,1201.0,12.324999809265,1.1293289472879573,High,6447
2004-12-04,09:00:00,2.5,1148.0,-200,9.59960545219535,962.5,451.0,679.5,102.0,1394.5,1016.5,12.199999809265,1.1889971659048841,High,6448
2004-12-04,10:00:00,2.7,1182.0,-200,10.44807267453735,994.25,584.0,653.75,102.0,1431.0,1038.5,12.224999904633,1.2079490449146375,High,6449
2004-12-04,11:00:00,1.5,1015.25,-200,6.507103808553313,835.0,260.0,795.75,94.0,1262.5,911.25,12.350000143051,1.1461743449308395,High,6450
2004-12-04,12:00:00,2.6,1175.25,-200,10.64610019277962,1001.5,492.0,667.75,122.0,1421.5,1059.0,13.049999952316,1.1641171302094293,High,6451
2004-12-04,13:00:00,3.1,1223.5,-200,11.888908849711504,1045.75,580.0,629.75,124.0,1475.5,1213.0,11.849999904633,1.1981022669587889,High,6452
2004-12-04,14:00:00,2.5,1122.5,-200,8.406516914528089,915.75,373.0,709.0,103.0,1346.0,1002.75,11.899999856949,1.1912086294078266,High,6453
2004-12-04,15:00:00,2.6,1187.0,-200,9.553732323725697,960.75,497.0,684.75,115.0,1407.75,1017.0,11.924999952316,1.235249514838023,High,6454
2004-12-04,16:00:00,2.5,1116.0,-200,7.078731968506726,860.25,413.0,757.5,107.0,1316.25,937.25,12.324999809265,1.2421904335991463,High,6455
2004-12-04,17:00:00,2.3,1131.25,-200,8.301413416761816,911.5,444.0,728.0,120.0,1356.0,987.25,12.700000047684,1.235212893687769,High,6456
2004-12-04,18:00:00,3.1,1215.0,-200,10.92183820793345,1011.5,533.0,652.75,120.0,1441.25,1130.5,13.125000238419,1.2283822640584932,High,6457
2004-12-04,19:00:00,1.9,1077.25,-200,6.8897073959945265,852.0,325.0,772.5,108.0,1302.0,968.75,13.050000190735,1.2037816923639235,High,6458
2004-12-04,20:00:00,2.5,1210.0,-200,10.611844460473737,1000.25,439.0,678.75,115.0,1456.0,1061.75,13.425000190735,1.2253695064671333,High,6459
2004-12-04,21:00:00,3.1,1181.25,-200,9.42969212863617,956.0,506.0,689.25,124.0,1400.0,1057.5,13.799999952316,1.2059967217259284,High,6460
2004-12-04,22:00:00,2.0,1088.25,-200,6.861257747977811,850.75,349.0,765.75,109.0,1307.0,959.0,13.999999761581,1.206358247099915,High,6461
2004-12-04,23:00:00,1.9,1054.0,-200,5.623016070883024,794.0,235.0,829.75,93.0,1281.5,887.25,13.549999952316,1.2096990500946838,High,6462
2004-12-05,00:00:00,2.4,1095.75,-200,6.297366924277402,825.5,378.0,795.0,103.0,1284.5,910.75,13.0,1.1820244746084398,High,6463
2004-12-05,01:00:00,2.0,1041.75,-200,6.479339579156826,833.75,304.0,807.5,106.0,1267.0,914.0,12.374999761581,1.1114742768260752,High,6464
2004-12-05,02:00:00,1.2,887.0,-200,3.4402233969608287,678.75,180.0,968.5,96.0,1131.5,785.5,12.324999809265,1.0175389687249847,High,6465
2004-12-05,03:00:00,1.0,883.75,-200,2.9798895042342073,650.75,-200.0,1034.25,-200.0,1105.0,741.25,12.199999809265,0.9859890462659607,Elevated,6466
2004-12-05,04:00:00,1.0,861.75,-200,2.795163092071645,639.0,148.0,1033.25,81.0,1099.75,726.75,12.299999952316,0.9624136881968539,Elevated,6467
2004-12-05,05:00:00,0.8,821.0,-200,1.9952925599534803,583.75,106.0,1131.75,70.0,1069.75,686.0,12.650000095367,0.9566252206771759,Elevated,6468
2004-12-05,06:00:00,0.6,796.75,-200,1.4834002480253918,543.25,87.0,1234.75,60.0,1046.5,647.5,12.525000095367,0.953306170744352,Elevated,6469
2004-12-05,07:00:00,0.7,802.25,-200,1.416009084814418,537.5,96.0,1237.0,63.0,1042.0,644.5,12.449999809265,0.9425944712341916,Elevated,6470
2004-12-05,08:00:00,0.8,847.5,-200,1.9154028575292001,577.75,120.0,1160.25,68.0,1067.5,679.0,13.174999952316,0.9430085533496074,Elevated,6471
2004-12-05,09:00:00,0.9,862.75,-200,2.361018749438252,610.0,130.0,1088.0,68.0,1086.25,695.75,13.100000143051,0.9366108035536391,Elevated,6472
2004-12-05,10:00:00,1.0,889.25,-200,3.136983169434398,660.5,140.0,1000.75,66.0,1114.5,735.25,12.850000143051,0.9564362922856321,Elevated,6473
2004-12-05,11:00:00,1.3,969.0,-200,4.40159626389495,732.5,176.0,900.5,72.0,1190.75,803.0,13.000000238419,1.0089542906690674,Elevated,6474
2004-12-05,12:00:00,1.7,1013.0,-200,5.643922404711203,795.0,209.0,825.75,81.0,1257.25,848.25,13.000000238419,1.040285993138262,Elevated,6475
2004-12-05,13:00:00,2.4,1100.25,-200,6.657904148776321,841.75,309.0,773.75,89.0,1295.5,882.25,11.974999904633,1.1166835356709468,High,6476
2004-12-05,14:00:00,1.7,1018.75,-200,5.498273509057063,788.0,226.0,827.75,85.0,1266.75,811.5,11.424999952316,1.1278404589976152,High,6477
2004-12-05,15:00:00,1.8,1060.75,-200,7.7005854842460435,886.75,246.0,745.25,86.0,1367.0,889.25,11.950000047684,1.126385889187809,High,6478
2004-12-05,16:00:00,1.5,940.25,-200,3.667816531500541,692.0,208.0,933.75,83.0,1176.5,749.25,11.549999952316,1.1010063001689154,High,6479
2004-12-05,17:00:00,1.1,904.25,-200,2.8068033642086063,639.75,154.0,1022.25,77.0,1151.5,681.75,11.325000047684,1.085059927920732,High,6480
2004-12-05,18:00:00,2.4,1119.75,-200,8.883264240647636,934.75,275.0,744.25,93.0,1385.0,921.75,11.974999904633,1.09538344874579,High,6481
2004-12-05,19:00:00,2.0,986.75,-200,4.649130358347195,745.5,281.0,880.0,103.0,1211.75,832.5,12.149999856949,1.0668634985685423,High,6482
2004-12-05,20:00:00,1.5,970.5,-200,4.4345815399504325,734.25,237.0,904.5,90.0,1186.5,807.5,12.450000047684,1.0351257424677316,High,6483
2004-12-05,21:00:00,1.7,964.5,-200,4.4157199544098225,733.25,225.0,908.5,93.0,1172.75,789.5,12.575000047684,1.023886812141781,High,6484
2004-12-05,22:00:00,1.0,872.5,-200,2.818464253455941,640.5,143.0,1025.0,72.0,1119.5,685.0,12.524999856949,1.000338338394143,Elevated,6485
2004-12-05,23:00:00,1.0,892.25,-200,3.3183308378132934,671.5,146.0,1011.75,73.0,1111.0,705.75,13.050000190735,0.9628008067373687,Elevated,6486
2004-12-06,00:00:00,1.0,857.0,-200,2.2929014229629385,605.25,115.0,1093.75,64.0,1070.5,635.5,13.224999904633,0.9517093363156011,Elevated,6487
2004-12-06,01:00:00,0.9,900.75,-200,3.165543038306502,662.25,125.0,1034.25,66.0,1126.75,678.0,13.299999952316,0.9673165941550212,Elevated,6488
2004-12-06,02:00:00,1.1,900.66666666667,-200,3.145131870638927,661.0,150.0,1021.6666666667,71.0,1124.3333333333,713.66666666667,13.333333333333,0.9947853163871212,Elevated,6489
2004-12-06,03:00:00,1.1,904.0,-200,2.956027132033205,649.25,-200.0,983.0,-200.0,1157.0,726.0,12.650000095367,1.052543077942697,High,6490
2004-12-06,04:00:00,0.6,857.0,-200,1.712356358293543,562.0,78.0,1140.0,54.0,1129.5,646.25,11.874999761581,1.1042867868905506,High,6491
2004-12-06,05:00:00,0.7,880.75,-200,2.2503186956887555,602.25,108.0,1033.5,58.0,1157.25,685.0,11.799999713898,1.1238028311224293,High,6492
2004-12-06,06:00:00,0.9,912.5,-200,3.8259396762198827,701.0,181.0,925.75,72.0,1218.5,750.0,12.024999856949,1.123097942913576,High,6493
2004-12-06,07:00:00,1.3,1012.25,-200,6.117608927663041,817.25,302.0,818.5,89.0,1314.0,877.75,12.224999904633,1.1178142067294585,High,6494
2004-12-06,08:00:00,3.1,1314.0,-200,15.78318309681854,1173.0,587.0,589.0,112.0,1626.75,1238.25,12.700000286102,1.1298393410221839,High,6495
2004-12-06,09:00:00,4.9,1478.5,-200,26.443740985394797,1465.25,712.0,471.25,131.0,2018.0,1571.75,13.425000190735,1.1406630196501133,High,6496
2004-12-06,10:00:00,4.7,1298.75,-200,18.511652582526064,1254.25,698.0,565.75,161.0,1661.75,1487.5,15.875000238419,1.1349171501312587,Elevated,6497
2004-12-06,11:00:00,3.2,1221.25,-200,13.189740765267087,1090.0,576.0,640.5,135.0,1489.25,1424.25,18.525000095367,1.1173627901904688,Slightly Elevated,6498
2004-12-06,12:00:00,2.5,1170.75,-200,11.975277581182965,1048.75,438.0,654.5,119.0,1418.0,1338.25,18.449999809265,1.106418751441589,Slightly Elevated,6499
2004-12-06,13:00:00,3.8,1316.25,-200,19.859833944162197,1292.5,562.0,538.0,144.0,1681.75,1558.5,19.375000476837,1.1094917318889221,Ideal,6500
2004-12-06,14:00:00,3.3,1207.75,-200,16.363388395708625,1190.75,467.0,572.75,130.0,1588.75,1415.0,19.47500038147,1.1224773816428442,Slightly Elevated,6501
2004-12-06,15:00:00,2.5,1144.5,-200,13.842462191035054,1111.5,323.0,621.0,109.0,1481.25,1331.0,20.300000190735,1.1187369621689662,Ideal,6502
2004-12-06,16:00:00,2.7,1189.0,-200,15.58101438633092,1166.75,391.0,599.25,114.0,1540.75,1314.75,18.699999809265,1.132159832904239,Slightly Elevated,6503
2004-12-06,17:00:00,2.9,1172.75,-200,15.677916694149982,1169.75,379.0,597.25,115.0,1550.5,1289.25,17.275000095367,1.1161449391912326,Slightly Elevated,6504
2004-12-06,18:00:00,3.1,1237.25,-200,17.99401672262385,1239.25,387.0,569.5,123.0,1619.5,1388.5,16.400000095367,1.1016739815607879,Slightly Elevated,6505
2004-12-06,19:00:00,4.0,1252.75,-200,17.93403390825732,1237.5,433.0,570.5,138.0,1613.0,1350.75,15.850000143051,1.0879881599542451,Elevated,6506
2004-12-06,20:00:00,3.1,1154.5,-200,14.298011063375009,1126.25,349.0,617.0,123.0,1511.0,1266.5,15.475000143051,1.059110096865426,Elevated,6507
2004-12-06,21:00:00,2.7,1175.0,-200,12.786780174373023,1076.5,337.0,633.75,112.0,1479.75,1279.0,15.275000095367,1.087216563858876,Elevated,6508
2004-12-06,22:00:00,1.7,1001.25,-200,7.31661206728073,870.5,245.0,805.5,87.0,1264.0,1071.25,16.60000038147,1.0963428415618197,Slightly Elevated,6509
2004-12-06,23:00:00,1.5,1014.0,-200,5.822959543858955,803.5,236.0,870.75,79.0,1233.25,993.5,14.575000047684,1.0677395987306475,Elevated,6510
2004-12-07,00:00:00,1.4,966.25,-200,5.126210628605008,769.75,191.0,899.5,74.0,1206.25,955.75,13.975000143051,1.0500134078455248,Elevated,6511
2004-12-07,01:00:00,1.4,986.5,-200,5.4569580235554955,786.0,273.0,900.5,75.0,1220.25,935.75,13.025000095367,1.0363512446350742,Elevated,6512
2004-12-07,02:00:00,1.1,887.5,-200,3.4571831132541018,679.75,211.0,984.5,70.0,1137.75,825.5,13.075000047684,1.0100699876020367,Elevated,6513
2004-12-07,03:00:00,1.1,911.0,-200,4.150678149020288,719.0,-200.0,946.75,-200.0,1169.75,839.25,11.575000047684,0.9990108810953408,High,6514
2004-12-07,04:00:00,-200.0,827.5,-200,2.6079681657119167,626.75,146.0,1074.25,64.0,1102.5,747.75,11.899999856949,0.992094741323178,High,6515
2004-12-07,05:00:00,0.6,857.25,-200,2.271567519386863,603.75,126.0,1125.75,63.0,1091.25,740.25,12.400000095367,0.9801186627630961,Elevated,6516
2004-12-07,06:00:00,0.8,885.75,-200,2.8262496273519453,641.0,146.0,1081.5,67.0,1098.0,782.5,14.124999761581,0.9715145407138402,Elevated,6517
2004-12-07,07:00:00,1.0,963.75,-200,4.345294539851805,729.5,243.0,985.0,71.0,1146.0,890.75,12.875,0.9505721928890538,Elevated,6518
2004-12-07,08:00:00,2.8,1229.5,-200,12.587301769184844,1069.75,450.0,760.75,98.0,1430.75,1196.5,11.675000190735,0.9438559718864925,Elevated,6519
2004-12-07,09:00:00,3.4,1235.5,-200,16.752370054666,1202.5,499.0,681.25,114.0,1565.5,1310.75,12.549999952316,0.9537537464205371,Elevated,6520
2004-12-07,10:00:00,3.3,1321.5,-200,17.305162000428265,1219.0,574.0,682.0,130.0,1590.75,1471.5,14.475000143051,1.0007441950750915,Elevated,6521
2004-12-07,11:00:00,4.1,1406.5,-200,19.841950486357188,1292.0,679.0,643.0,155.0,1637.75,1693.75,16.925000190735,1.037072016142981,Slightly Elevated,6522
2004-12-07,12:00:00,3.5,1356.75,-200,21.562157484179544,1339.25,572.0,656.5,141.0,1582.75,1639.0,17.449999809265,1.0527783409889544,Slightly Elevated,6523
2004-12-07,13:00:00,3.0,1288.5,-200,17.985442521637722,1239.0,396.0,733.0,118.0,1635.0,1468.5,18.799999713898,1.058059148502519,Ideal,6524
2004-12-07,14:00:00,3.6,1257.25,-200,15.970158798259341,1178.75,455.0,818.0,134.0,1544.75,1414.5,19.400000095367,1.051009986114272,Ideal,6525
2004-12-07,15:00:00,3.0,1198.75,-200,13.742933427688438,1108.25,423.0,817.75,123.0,1449.5,1249.5,19.200000286102,1.037081530037169,Ideal,6526
2004-12-07,16:00:00,2.6,1180.5,-200,14.142883364271057,1121.25,356.0,629.0,117.0,1466.25,1235.5,17.675000190735,1.0315294592864848,Slightly Elevated,6527
2004-12-07,17:00:00,2.6,1175.0,-200,13.85780147898198,1112.0,350.0,628.0,110.0,1484.0,1212.25,16.500000476837,1.0164049938750652,Slightly Elevated,6528
2004-12-07,18:00:00,3.1,1202.0,-200,14.298011063375009,1126.25,359.0,606.25,115.0,1480.25,1211.75,15.400000095367,1.0067519760997885,Slightly Elevated,6529
2004-12-07,19:00:00,3.2,1169.75,-200,13.34033630167749,1095.0,358.0,617.75,116.0,1469.75,1194.5,15.175000190735,1.0006940214558206,Slightly Elevated,6530
2004-12-07,20:00:00,2.4,1115.0,-200,11.5958294863929,1035.5,289.0,648.75,99.0,1381.25,1199.75,14.900000333786,0.9842858157472087,Slightly Elevated,6531
2004-12-07,21:00:00,2.6,1130.0,-200,11.31290941623808,1025.5,359.0,657.25,115.0,1373.5,1208.75,14.474999904633,0.9909088500712878,Elevated,6532
2004-12-07,22:00:00,2.4,1194.5,-200,10.963457959141822,1013.0,355.0,645.75,104.0,1344.5,1275.75,14.474999904633,1.0216442519695508,Elevated,6533
2004-12-07,23:00:00,1.8,1110.75,-200,7.7005854842460435,886.75,244.0,720.25,92.0,1262.25,1131.5,14.625,1.0032802645092143,Elevated,6534
2004-12-08,00:00:00,1.7,1092.25,-200,6.958191195775006,855.0,194.0,749.75,84.0,1230.75,1060.75,15.0,1.0045140788568776,Slightly Elevated,6535
2004-12-08,01:00:00,1.9,1110.5,-200,6.986811305001475,856.25,176.0,745.75,81.0,1253.75,1035.75,14.699999809265,1.0030735720551243,Elevated,6536
2004-12-08,02:00:00,1.4,992.0,-200,4.373406775985076,731.0,170.0,1035.0,77.0,1148.75,910.5,15.275000095367,1.0191038393452796,Slightly Elevated,6537
2004-12-08,03:00:00,1.5,1050.75,-200,6.068969622151595,815.0,-200.0,1304.75,-200.0,1202.75,950.75,12.324999809265,0.9953952473131586,Elevated,6538
2004-12-08,04:00:00,1.7,1079.75,-200,7.910799352772567,895.5,212.0,1075.0,75.0,1262.0,1033.25,11.649999856949,0.9915659037524014,High,6539
2004-12-08,05:00:00,1.0,893.0,-200,3.051966703328714,655.25,146.0,990.25,69.0,1096.75,816.0,11.950000047684,1.0029749902625913,High,6540
2004-12-08,06:00:00,0.9,923.0,-200,3.1901107029667854,663.75,177.0,988.25,67.0,1121.25,821.5,11.799999952316,0.9908799308927982,High,6541
2004-12-08,07:00:00,1.0,950.0,-200,4.032111328470852,712.5,172.0,917.0,68.0,1139.25,841.0,11.799999952316,0.9863916403901049,High,6542
2004-12-08,08:00:00,1.0,946.75,-200,3.23123660450304,666.25,159.0,985.25,68.0,1114.5,794.5,12.849999904633,0.9804487905839057,Elevated,6543
2004-12-08,09:00:00,1.1,972.5,-200,4.023051532017862,712.0,184.0,923.25,69.0,1157.0,831.25,13.174999952316,0.9841236882364485,Elevated,6544
2004-12-08,10:00:00,1.7,1111.0,-200,7.640968165500885,884.25,310.0,750.5,81.0,1280.0,1024.5,13.100000143051,0.9932954883242966,Elevated,6545
2004-12-08,11:00:00,2.3,1206.25,-200,9.777421299680487,969.25,363.0,701.0,95.0,1364.75,1177.5,14.299999952316,1.0265620141943572,Elevated,6546
2004-12-08,12:00:00,2.1,1201.5,-200,9.481835343396181,958.0,302.0,731.5,92.0,1330.0,1180.75,16.0,1.0482060864884197,Slightly Elevated,6547
2004-12-08,13:00:00,2.7,1261.25,-200,11.221602522216635,1022.25,424.0,634.75,113.0,1407.25,1250.0,17.300000190735,1.0562138586329537,Slightly Elevated,6548
2004-12-08,14:00:00,2.3,1101.5,-200,6.946757178144978,854.5,258.0,763.25,98.0,1278.75,1039.0,17.25,1.040732970083712,Slightly Elevated,6549
2004-12-08,15:00:00,1.2,997.0,-200,4.572351408632516,741.5,179.0,910.75,82.0,1180.0,898.75,16.699999570847,1.0310859969779866,Slightly Elevated,6550
2004-12-08,16:00:00,1.4,1048.5,-200,5.539721776547866,790.0,221.0,869.75,96.0,1183.25,1018.75,15.350000143051,1.0200407828919402,Slightly Elevated,6551
2004-12-08,17:00:00,1.9,1082.0,-200,6.477490430292507,833.66666666667,303.0,800.33333333333,107.0,1207.3333333333,1057.0,15.166666666667,0.9927460109156617,Slightly Elevated,6552
2004-12-08,18:00:00,2.6,1177.0,-200,10.251632517250627,987.0,429.0,692.0,119.0,1323.5,1228.5,16.200000047684,0.9956497256240697,Slightly Elevated,6553
2004-12-08,19:00:00,2.4,1166.25,-200,8.889611855025933,935.0,357.0,756.0,114.0,1301.0,1135.25,16.450000524521,1.0266886006547435,Slightly Elevated,6554
2004-12-08,20:00:00,3.5,1351.75,-200,14.02701136675159,1117.5,438.0,625.25,127.0,1524.0,1188.25,14.649999856949,1.1946579866204612,High,6555
2004-12-08,21:00:00,3.5,1210.0,-200,9.190126573053254,946.75,457.0,696.5,121.0,1403.5,1059.5,13.875,1.2098054268326721,High,6556
2004-12-08,22:00:00,2.2,1161.25,-200,8.239851353044795,909.0,355.0,720.5,109.0,1369.5,962.25,13.650000095367,1.2326144228401625,High,6557
2004-12-08,23:00:00,2.3,1142.0,-200,7.200154258626809,865.5,348.0,814.75,107.0,1329.25,938.75,13.849999666214,1.2169368953082174,High,6558
2004-12-09,00:00:00,1.9,1054.0,-200,5.524163125188419,789.25,241.0,886.25,100.0,1253.75,863.75,14.249999761581,1.1578327836874014,High,6559
2004-12-09,01:00:00,1.0,926.0,-200,2.944126630396109,648.5,134.0,1035.25,83.0,1145.25,741.25,14.875000238419,1.1050452688841588,Elevated,6560
2004-12-09,02:00:00,0.8,872.5,-200,1.9885819738018988,583.25,94.0,1154.75,66.0,1107.75,641.75,14.675000190735,1.1176958123221243,Elevated,6561
